product,horizon,feature,condition,threshold,in_mean,out_mean,out_t,n_out,fire_rate
VELVETFRUIT_EXTRACT,50,nf_Mark 14_W200,>=,11.0,-0.7730090605627087,-0.6512437810945274,-4.109125418512004,2010,0.20715215866973855
VEV_5000,200,ret_20,>=,7.0,-0.440603700097371,-2.148421052631579,-4.099692036286637,475,0.05043653458697112
VEV_4000,25,tp_dev,<=,-0.44,0.7351237493417588,0.6463414634146342,4.097388553423082,1107,0.1004847066688952
VELVETFRUIT_EXTRACT,25,nf_Mark 14_W200,>=,11.0,-0.49535050071530756,-0.4532338308457711,-4.091345169917752,2010,0.20697938213118036
VEV_5200,5,rvol_100,>=,0.7999210819660502,-0.13162393162393163,-0.31901840490797545,-4.081370367536692,326,0.0500418130122094
HYDROGEL_PACK,50,ret_50,>=,11.0,-0.8480448204893666,-1.251214771622935,-4.080180321213395,2058,0.2150836120401338
HYDROGEL_PACK,5,rvol_100,>=,2.4025491511763506,0.3054359526372443,0.5397526501766784,4.078590284366492,1132,0.10001672520488376
HYDROGEL_PACK,50,rvol_100,<=,1.8537404172695506,1.3262672811059908,2.2230392156862746,4.078374903384115,408,0.05001675041876047
VELVETFRUIT_EXTRACT,25,nf_Mark 14_W200,<=,-10.0,0.6892222222222222,0.37883369330453565,4.061647883015446,2315,0.2273637152198572
VEV_4000,5,ret_50,>=,5.5,-0.10508592661402694,-0.21256281407035177,-4.056436658819661,1990,0.2102521289029888
VELVETFRUIT_EXTRACT,50,nf_Mark 55_W200,<=,-36.0,-1.7590027700831026,-2.1029900332225915,-4.040887589203165,301,0.022104243881264817
VEV_5300,25,vfe_mid,<=,5207.74,0.3316831683168317,0.2094188376753507,4.039579025413129,499,0.020016680567139282
VEV_4000,25,vfe_mid,<=,5207.74,1.0594059405940595,0.8396793587174348,4.031115542588145,499,0.020016680567139282
VEV_5100,50,ret_10,>=,5.0,-0.2529118136439268,-1.3257042253521127,-3.99168866766562,284,0.029559118236472944
VEV_5100,200,rvol_100,>=,0.9652942190301012,-0.014986376021798364,-1.27762982689747,-3.986771510754689,1502,0.1
HYDROGEL_PACK,50,nf_Mark 14_W200,>=,22.0,0.19126506024096385,3.1377952755905514,3.979854998906765,381,0.02380713880263114
VELVETFRUIT_EXTRACT,25,rvol_100,<=,1.0117641357205156,-0.10300230946882218,-0.675577156743621,-3.924527684510917,823,0.10001673640167363
VELVETFRUIT_EXTRACT,25,nf_Mark 01_W200,<=,-17.0,0.2287390029325513,0.7816455696202531,3.9218773335232884,316,0.0560485754320411
VEV_5200,50,tp_dev,<=,-3.64025,-0.3099569171852561,-0.5472222222222223,-3.9216249335839404,900,0.1
VEV_5200,25,tp_dev,>=,4.652500000000003,0.2196969696969697,0.39468503937007876,3.906444469488296,508,0.050075213103794085
VEV_5300,5,tp_roll,>=,53.76531651376147,-0.18898573692551507,-0.2702127659574468,-3.902851530375974,235,0.050008351428094205
VEV_5300,5,time_premium,<=,28.0,0.2922077922077922,0.0445,3.8934337878499172,3000,0.10258376396066012
VEV_5300,5,time_premium,>=,50.0,-0.07477861593965235,-0.30256410256410254,-3.887557759607783,195,0.20980163360560095
VEV_4500,50,tp_dev,<=,-0.6125,0.8008637236084453,1.3023012552301256,3.885789188736251,478,0.0508531281365005
VEV_4000,5,ret_20,>=,7.0,-0.05173716012084592,-0.387123745819398,-3.8831820794825855,598,0.06412010008340284
HYDROGEL_PACK,5,nf_Mark 14_W200,>=,17.0,0.35757211538461536,0.5694444444444444,3.8794978645700464,864,0.05654464226178569
VELVETFRUIT_EXTRACT,25,rvol_100,<=,0.9447007964667591,-0.06224066390041494,-1.1206896551724137,-3.870633994609141,116,0.02001673640167364
VELVETFRUIT_EXTRACT,200,rvol_100,>=,1.216095756463648,0.6977053140096618,1.1127151582454191,3.8657891360742185,1801,0.20003367003367004
VEV_5200,25,tp_dev,<=,-5.755000000000003,-0.30193236714975846,-0.8548387096774194,-3.864070788618154,186,0.020056827678422196
VEV_5200,5,tp_roll,<=,29.815,-0.06884681583476764,-0.188113413304253,-3.862071086853504,917,0.05004175714047102
VEV_5200,50,tp_dev,<=,-4.607500000000002,-0.6881937436932392,-0.7025691699604744,-3.852923140688906,506,0.050083640013382405
VEV_5200,200,ret_50,>=,5.5,-1.0351377018043684,-0.9381898454746137,-3.8527754662572096,906,0.10124369747899159
VEV_5100,200,rvol_20,>=,1.1309055523875826,-0.39879518072289155,-1.8237518910741302,-3.852305555078505,661,0.05006715916722632
VEV_5100,50,tp_dev,>=,2.713050000000003,1.3564049586776858,1.5350877192982457,3.845432703918964,114,0.02000669120107059
VEV_4000,5,ret_20,<=,-5.5,0.3408437200383509,0.30184534270650265,3.841505199576768,1138,0.10755629691409507
HYDROGEL_PACK,25,rvol_100,<=,2.0064441635422323,-0.3368583650190114,-0.8571024335031127,-3.8391478970477366,1767,0.2
VEV_5200,200,ret_50,>=,9.0,-1.6385068762278978,-2.064327485380117,-3.8381450556157133,171,0.022857142857142857
VEV_5000,50,ret_10,>=,6.0,-0.4821826280623608,-1.6067961165048543,-3.7921842860318336,206,0.021877087508350032
VEV_4500,5,ret_5,>=,5.0,-0.7104591836734694,-0.7033492822966507,-3.788191154022692,209,0.02004001333777926
VEV_5200,5,vfe_mid,<=,5233.5,0.13164996144949884,0.07458412871557131,3.786115680167207,3667,0.2087347891315219
VEV_5300,5,ret_20,>=,3.5,-0.023540489642184557,-0.25213675213675213,-3.782303172917061,117,0.021618015012510424
VEV_5300,200,cum_Mark 01,>=,101.0,1.5445662535748332,0.25075589598871195,3.779769050781223,4961,0.23687919463087248
VEV_5300,50,nf_Mark 22_W200,<=,-6.0,0.2543758967001435,0.1309554468194695,3.7787298808234397,3883,0.24601823099268758
HYDROGEL_PACK,25,nf_Mark 14_W50,>=,6.0,0.6091048789857856,0.8769470404984424,3.7744883570139285,1605,0.14038833655835056
VEV_5300,5,vfe_mid,<=,5233.5,0.080763299922899,0.04090537223888737,3.773904359192399,3667,0.2087347891315219
VEV_4000,25,tp_dev,>=,0.425,-0.47522642514651037,-0.5519713261648745,-3.7699357710343397,1116,0.10005014206919606
VEV_4000,50,nf_Mark 14_W200,>=,5.0,-0.15538417594972864,-0.9466374269005848,-3.769415335252637,684,0.1397375538415306
VEV_5200,50,tp_dev,>=,5.659999999999997,1.2636579572446556,0.7865168539325843,3.758906320787488,178,0.020040147206423553
VEV_4000,200,tp_dev,>=,0.0675,0.7725569328336697,0.9455388180764774,3.754181529803444,2589,0.20369872225958305
VEV_5200,5,rvol_100,>=,0.8269116172508395,-0.12173038229376258,-0.5693069306930693,-3.7441212464177727,101,0.020003345040976752
VEV_4000,5,rvol_20,>=,2.78242129270695,0.1407035175879397,0.6584158415841584,3.7376674361573112,202,0.020016680567139282
VEV_4000,200,cum_Mark 38,>=,14.0,-0.3718849840255591,-3.0594405594405596,-3.7287240276717633,286,0.062114093959731546
VEV_4000,200,cum_Mark 14,<=,-15.0,-1.6226415094339623,-3.0594405594405596,-3.7287240276717633,286,0.05228187919463087
VEV_5200,200,tp_dev,<=,-2.375,-0.0313933832407631,-0.6714522363335174,-3.7279088106031706,1811,0.20013449899125757
VELVETFRUIT_EXTRACT,25,nf_Mark 14_W200,<=,-26.0,1.9475218658892128,0.9205298013245033,3.7208906510751953,302,0.021518649496230065
HYDROGEL_PACK,200,nf_Mark 38_W50,<=,-4.0,-0.8549093183239524,-1.7832441333882256,-3.7145167962224015,2429,0.24249135877042854
VEV_5100,200,ret_50,>=,4.5,-0.03963553530751709,-0.898034398034398,-3.701996453453816,2035,0.21596638655462186
VEV_5300,5,cum_Mark 22,>=,-17.0,-0.01330603889457523,-0.09634809634809635,-3.680749409080494,1287,0.10805134189031505
VEV_5100,5,vfe_mid,<=,5233.5,0.18465690053970701,0.10294518680119989,3.6651727261847236,3667,0.2087347891315219
VEV_5000,5,vfe_mid,<=,5233.5,0.21530454895913648,0.11917098445595854,3.659908716602777,3667,0.2087347891315219
VEV_4000,50,cum_Mark 14,<=,-7.0,0.3152273420811718,0.43631994507380706,3.6534607343521164,2913,0.20667779632721203
VEV_5100,5,tp_roll,<=,10.245,-0.03831137140068326,-0.10853008377760853,-3.6468806091295844,3939,0.20003340571237682
VEV_5200,200,rvol_100,<=,0.531721047850536,3.8551912568306013,1.023002421307506,3.64548645367342,413,0.020067340067340067
HYDROGEL_PACK,25,nf_Mark 14_W50,>=,12.0,3.2661691542288556,1.7598944591029024,3.625484253565565,379,0.026055915126442918
VEV_4500,5,ret_10,>=,6.0,-0.20358814352574103,-0.5425531914893617,-3.619514700769115,282,0.030782057695514425
VEV_5200,5,vfe_mid,>=,5280.5,-0.17758985200845667,-0.4148936170212766,-3.5954180567580676,188,0.022037006167694616
VEV_5300,25,rvol_20,<=,0.26157418189030307,0.5302491103202847,0.3140625,3.59126967486613,320,0.020063428476047404
HYDROGEL_PACK,5,nf_Mark 38_W200,<=,-17.0,0.3230769230769231,0.5120412844036697,3.58789267823718,872,0.059411882376475295
VEV_5000,5,vfe_mid,>=,5280.5,-0.2463002114164905,-0.5611702127659575,-3.586799958290267,188,0.022037006167694616
VEV_5100,5,vfe_mid,>=,5280.5,-0.2346723044397463,-0.5186170212765957,-3.5814450835195695,188,0.022037006167694616
HYDROGEL_PACK,25,rvol_100,>=,2.5703043879012935,-0.014669926650366748,-3.4153439153439153,-3.5795323201441063,189,0.02001673640167364
VEV_5300,5,ret_50,>=,2.0,-0.03195739014647137,-0.06265002400384062,-3.5747200393275693,2083,0.24511604608448823
VELVETFRUIT_EXTRACT,200,nf_Mark 14_W200,<=,-10.0,0.09055555555555556,0.847732181425486,3.545021711603467,2315,0.2286989496291822
VEV_5200,5,rvol_20,<=,0.47225662069416807,-0.023212045169385194,-0.1690340909090909,-3.542407395892937,704,0.05007506255212677
HYDROGEL_PACK,50,rvol_100,<=,1.784015445590559,1.8753117206982544,3.0714285714285716,3.540410108323122,196,0.02
HYDROGEL_PACK,25,nf_Mark 14_W50,>=,9.0,0.8848814229249012,1.3647342995169083,3.539417790823905,621,0.05448054980983519
VELVETFRUIT_EXTRACT,25,nf_Mark 01_W200,<=,-9.0,0.20556006493506493,0.4412685982772122,3.535958288904448,1277,0.20701274437846134
VEV_4500,5,ret_50,>=,8.5,-0.08221925133689839,-0.23996082272282077,-3.534645130051572,1021,0.10903322758390382
VELVETFRUIT_EXTRACT,5,rvol_100,<=,0.9786728275259867,-0.18189581554227155,-0.3966049382716049,-3.5263299690663255,324,0.05000836260244188
VEV_4000,50,tp_dev,<=,-0.6263749999999999,1.128421052631579,1.1495412844036696,3.5261804554973617,545,0.05001672800267648
VEV_5000,5,tp_dev,>=,0.4349999999999996,-0.11248220218319886,-0.16985376827896512,-3.5105917909383524,1778,0.2001670285618841
VEV_5100,5,time_premium,<=,10.0,-0.08177278401997504,-0.10225618631732168,-3.5076131795576404,4122,0.2175362560426738
VEV_4500,5,ret_10,>=,4.0,-0.09082853345148427,-0.2361111111111111,-3.503336924222145,1152,0.1136901784225446
VEV_5000,200,rvol_100,<=,0.8932971498777967,2.4016007532956687,1.3478773584905661,3.4993554727098695,848,0.10006734006734007
VEV_4500,5,vfe_mid,>=,5280.5,-0.25052854122621565,-0.5930851063829787,-3.490260461202609,188,0.022037006167694616
VEV_4000,25,tp_roll,>=,0.0625,-0.05078628512503223,-0.34778681120144533,-3.483457831875856,2214,0.2036770850743774
VEV_4000,5,ret_50,<=,-14.0,0.55,0.5601503759398496,3.475994340431739,266,0.020904992486224745
VEV_5300,5,tp_roll,>=,52.301500000000004,-0.09926873857404021,-0.22393822393822393,-3.4686967484300575,259,0.10001670285618841
HYDROGEL_PACK,200,ret_50,<=,-17.0,6.390991854336368,2.6483208955223883,3.4654423235181966,1072,0.10618487394957983
VEV_5300,25,rvol_20,<=,0.29357147430621144,0.24016393442622952,0.17752808988764046,3.4587340090484284,890,0.0500751126690035
VEV_5300,5,cum_Mark 01,<=,27.0,-0.010770400405473897,-0.06481905634448007,-3.4585880527966015,2183,0.20433405567594598
VELVETFRUIT_EXTRACT,25,nf_Mark 55_W50,>=,6.0,0.3983623336745138,0.32333767926988266,3.432624935160546,2301,0.23974110896109962
HYDROGEL_PACK,200,nf_Mark 14_W50,>=,4.0,-0.05789250053112386,-1.6597337770382696,-3.425912765823356,2404,0.23863216886472702
HYDROGEL_PACK,200,ret_50,>=,17.0,-4.791494252873563,-2.8055555555555554,-3.4237191639737903,900,0.10336134453781512
VEV_4500,5,vfe_mid,<=,5233.5,0.22937548188126447,0.12435233160621761,3.4125327849504297,3667,0.2087347891315219
VEV_5300,5,vfe_mid,>=,5280.5,-0.12684989429175475,-0.26595744680851063,-3.3914225286682176,188,0.022037006167694616
VEV_4000,5,tp_roll,<=,-0.0975,0.03739130434782609,0.2539432176656151,3.389741617508404,951,0.05097711708702188
VEV_5300,5,rvol_20,<=,0.26157418189030307,0.09252669039145907,0.13125,3.384800963551904,320,0.02005004170141785
VEV_4000,5,vfe_mid,<=,5233.5,0.23342328450269853,0.1278974638669212,3.371720149729195,3667,0.2087347891315219
VEV_4000,200,ret_50,>=,11.0,-1.5680068434559453,-1.6660412757973733,-3.360634880000338,533,0.05721008403361345
VEV_4500,5,tp_roll,>=,0.135,-0.2625,-0.5828877005347594,-3.350079776258896,187,0.020945381660263905
VEV_5300,5,cum_Mark 01,<=,0.0,-0.03770949720670391,-0.18541033434650456,-3.3392501471389298,329,0.022903817302883815
VEV_5300,5,cum_Mark 22,>=,0.0,-0.03770949720670391,-0.18541033434650456,-3.3392501471389298,329,0.022903817302883815
VEV_5000,200,rvol_20,>=,1.3848332599611888,0.10364145658263306,2.5585774058577404,3.323969215992499,239,0.020013431833445266
HYDROGEL_PACK,200,ret_50,>=,21.0,-6.424242424242424,-3.7120901639344264,-3.3064366349227314,488,0.0574453781512605
VEV_4000,5,vfe_mid,>=,5280.5,-0.23784355179704017,-0.601063829787234,-3.3024457941009215,188,0.022037006167694616
HYDROGEL_PACK,50,nf_Mark 38_W200,<=,-17.0,2.258241758241758,1.4432339449541285,3.2969941844865747,872,0.05950115195832916
VEV_5200,5,cum_Mark 14,<=,0.0,-0.015794468546637744,-0.1531850353892821,-3.2878975535696107,989,0.27887981330221706
HYDROGEL_PACK,50,rvol_100,>=,2.31989637525455,2.646986970684039,0.9803235679930039,3.2781311365919796,2287,0.20003350083752094
HYDROGEL_PACK,5,nf_Mark 14_W50,>=,12.0,0.6293532338308457,0.683377308707124,3.2694402134379645,379,0.02603854104154164
VEV_5100,200,rvol_100,<=,0.8069145624606862,1.9019767441860465,0.7135892748324193,3.2670242276837036,1641,0.20003367003367004
VEV_5100,50,tp_dev,>=,1.63,0.5553928745729624,0.4824654622741764,3.2650036788185557,941,0.10003345600535296
VEV_4000,5,tp_roll,<=,-0.075,0.13739376770538245,0.19412878787878787,3.263592048070631,1584,0.10008351428094205
VEV_4500,200,ret_20,>=,7.0,-0.3606366459627329,-1.6746987951807228,-3.261297816236679,581,0.06276024177300202
VEV_5300,5,cum_Mark 22,>=,-32.0,-0.010770400405473897,-0.06068840579710145,-3.252238836334549,2208,0.20516752792132023
VEV_5200,25,rvol_20,>=,0.8944271909999164,-0.034031413612565446,-0.5240793201133145,-3.243487664173398,353,0.050041729260557506
VEV_5100,5,time_premium,>=,16.5,0.07083196855551917,0.1818742293464858,3.236888432948879,811,0.2306051008501417
VEV_5300,5,time_premium,<=,32.5,0.08319870759289176,0.029877937693568956,3.229955361104692,5489,0.20363393898983165
VEV_4000,25,cum_Mark 14,<=,-15.0,-0.3867924528301887,-0.7534965034965035,-3.219994794869184,286,0.051976647206005006
VEV_4000,200,tp_dev,>=,1.9066500000000088,-2.3648293963254594,-2.9929906542056073,-3.198659736709485,214,0.02000672494956288
VEV_4500,5,ret_10,>=,5.0,-0.08406374501992032,-0.30700325732899025,-3.197423667678748,614,0.06233116558279139
VEV_4000,5,ret_50,>=,11.0,-0.27929854576561164,-0.33114446529080677,-3.1932772763706607,533,0.05683753548171648
VEV_4000,5,tp_roll,>=,0.0875,-0.041996830427892234,-0.22094017094017093,-3.1904469087456797,1170,0.10232169701018874
VEV_4000,5,rvol_20,<=,0.6996239591455783,-0.2452153110047847,-0.6071428571428571,-3.1861858453975267,182,0.020016680567139282
VEV_4500,200,rvol_100,<=,1.0112997936948627,3.395935685573917,1.5034153005464481,3.1774310135032917,732,0.10003367003367003
VEV_5200,5,tp_dev,>=,5.658299999999997,0.15914489311163896,0.3061797752808989,3.1719207336334176,178,0.020010021713713046
VEV_5000,50,rvol_20,<=,0.7122056178557237,-0.1885880077369439,-0.8952483801295896,-3.165811031749439,463,0.05001670564650852
VEV_5300,25,rvol_100,<=,0.3445096060879446,0.7297297297297297,0.10979121670266379,3.153094655446586,1389,0.0502092050209205
VEV_5100,200,ret_50,>=,7.0,-0.7302825811893716,-0.9377224199288257,-3.148937992983007,1124,0.11747899159663866
VEV_5300,5,ret_50,>=,3.0,-0.030499367888748418,-0.07592592592592592,-3.147096701992189,1080,0.14172649858073133
VEV_5300,5,tp_dev,>=,4.677499999999999,-0.03928866832092639,-0.16145833333333334,-3.138566836095851,288,0.050008351428094205
HYDROGEL_PACK,200,ret_50,<=,-22.0,9.681017612524462,3.6,3.1369101136170707,520,0.05183193277310924
VELVETFRUIT_EXTRACT,50,nf_Mark 14_W200,<=,-10.0,0.917,0.4190064794816415,3.124115784345958,2315,0.22755350762963705
VEV_4000,25,nf_Mark 14_W200,>=,5.0,-0.09283061982290775,-0.6176900584795322,-3.1197093703048373,684,0.1396210048708881
HYDROGEL_PACK,5,nf_Mark 14_W50,<=,-6.0,-0.0088553624139062,-0.35226455787203453,-3.1175649999487947,1391,0.14802960592118425
VEV_5300,5,cum_Mark 01,<=,14.0,-0.016621129326047358,-0.09403437815975733,-3.11709590680935,989,0.10618436406067679
VEV_5300,25,tp_dev,>=,2.1875,-0.05452886151038102,-0.14299065420560747,-3.102529216304829,1605,0.20016714023065352
VEV_4000,50,tp_dev,>=,0.6113749999999982,-0.8101997896950578,-0.8602941176470589,-3.0996580964438873,544,0.05001672800267648
VEV_4500,5,rvol_100,>=,1.526996126948977,0.022262334536702767,0.18773513920240784,3.0953098164755826,1329,0.10005017561465128
VEV_4500,200,rvol_20,>=,2.0170327346455164,0.3892013498312711,1.7445923460898503,3.0931190390036445,601,0.050033579583613166
VEV_5200,5,rvol_20,<=,0.5129891760425808,-0.009797917942437232,-0.10578330893118594,-3.0930329263016856,1366,0.10005004170141785
VELVETFRUIT_EXTRACT,5,rvol_20,<=,0.7340407273943892,-0.21035242290748898,-0.5238095238095238,-3.080202539030846,147,0.02005004170141785
VELVETFRUIT_EXTRACT,50,nf_Mark 67_W200,<=,0.0,0.353819212808539,0.33001571503404925,3.0752922643373575,3818,0.3276904070252763
VELVETFRUIT_EXTRACT,5,rvol_100,<=,1.0117865986521704,-0.0664819944598338,-0.2287621359223301,-3.0701371304521077,824,0.10001672520488376
VEV_4500,25,rvol_20,<=,0.7587212233335986,-0.07819905213270142,-0.7697516930022573,-3.0584403996088154,443,0.0500083458521115
VEV_5300,5,tp_roll,>=,55.2425,-0.2932330827067669,-0.23645320197044334,-3.0581074149562335,203,0.020110238850843495
VEV_4500,50,ret_5,<=,-4.5,1.5119705340699816,1.2616487455197132,3.057472228063422,279,0.0274503255969277
VEV_5100,50,rvol_20,>=,1.1341006174613952,-0.040655339805825245,-0.6283382789317508,-3.046027321932834,674,0.05005011693952556
VELVETFRUIT_EXTRACT,50,nf_Mark 01_W200,>=,26.0,-0.32087227414330216,-1.4026402640264026,-3.0257356448671278,303,0.02083542021436442
HYDROGEL_PACK,25,vfe_mid,<=,5215.5,-0.6770114942528735,-0.8920353982300885,-3.015894105437377,1130,0.05221017514595496
VEV_5200,5,rvol_20,>=,0.7826237921249268,-0.04991146525011067,-0.1066621803499327,-3.0106164474040606,1486,0.20030025020850709
VEV_4500,25,vfe_Itop,>=,0.4722222222222222,-0.09584382871536525,-0.3206256109481916,-2.9836589906339537,2046,0.20070058381984987
VEV_4500,5,ret_5,<=,-2.0,0.2396422911478379,0.14673913043478262,2.972578499088474,2300,0.22397465821940646
VEV_4000,5,rvol_20,>=,2.448952515066926,0.07974137931034483,0.29632867132867136,2.96378480290098,572,0.05004170141784821
VEV_5200,200,rvol_100,<=,0.5525651842346592,2.549363057324841,0.647024504084014,2.9627275896332503,857,0.05
VEV_5200,25,tp_dev,<=,-4.607500000000002,-0.3440968718466196,-0.41205533596837945,-2.959413544262323,506,0.05004178505766338
VEV_4000,25,cum_Mark 14,<=,-7.0,0.1438815990234971,0.25077239958805353,2.950916709380985,2913,0.20650542118432028
VEV_5200,5,vfe_mid,<=,5223.5,0.12391774891774891,0.07252798507462686,2.9461690874121804,2144,0.10228371395232538
VEV_4500,25,vfe_Itop,>=,0.5280898876404494,-0.09597215315763302,-0.4552313883299799,-2.945149358054385,994,0.10025020850708924
VEV_5200,5,time_premium,<=,27.0,-0.06043956043956044,-0.18932038834951456,-2.9384950387706787,515,0.023237206201033506
HYDROGEL_PACK,25,nf_Mark 38_W50,<=,-12.0,3.261780104712042,1.4093198992443325,2.9318532821611214,397,0.025989190631880963
VEV_5300,5,rvol_20,<=,0.32444284226152953,0.01445966514459665,0.04955489614243323,2.9283022808060264,1685,0.10005004170141785
VEV_5000,200,rvol_100,>=,1.0595405903627577,-0.8609587063239965,-0.7393058918482648,-2.9258800059149297,2478,0.20003367003367004
VEV_4000,50,tp_dev,>=,0.0675,0.26131449985586624,0.3905769230769231,2.9231884543497584,2600,0.20304449648711945
VEV_4000,5,ret_20,<=,-3.5,0.18618266978922718,0.15683704674530363,2.920843427176007,2289,0.21881567973311092
VEV_4500,25,tp_dev,>=,0.6182499999999982,-0.6505319148936171,-0.60431654676259,-2.91955759806487,556,0.050008357011532674
HYDROGEL_PACK,25,nf_Mark 38_W50,<=,-6.0,0.5837045285820341,0.6805385556915544,2.914443684490413,1634,0.1443918062320678
VEV_5100,200,rvol_100,>=,0.9936668140648247,0.2533136966126657,1.3345724907063197,2.905394093155117,807,0.050033670033670034
HYDROGEL_PACK,200,nf_Mark 38_W200,>=,19.0,5.884358784284656,2.2389162561576357,2.894453161520179,406,0.058894593778314706
HYDROGEL_PACK,200,nf_Mark 14_W200,<=,-19.0,4.142801857585139,2.2389162561576357,2.894453161520179,406,0.05698177791201047
HYDROGEL_PACK,25,rvol_100,>=,2.4768850582296684,1.4112394957983194,1.4455719557195572,2.8872248014227204,542,0.05000836820083682
VEV_5000,5,vfe_mid,<=,5223.5,0.21266233766233766,0.11986940298507463,2.8828402492287144,2144,0.10228371395232538
VEV_5300,5,vfe_mid,<=,5223.5,0.07251082251082251,0.037779850746268655,2.881288238992634,2144,0.10228371395232538
VEV_5100,5,vfe_mid,<=,5223.5,0.18398268398268397,0.10167910447761194,2.868414098828661,2144,0.10228371395232538
VEV_5200,5,time_premium,>=,51.5,0.09367493995196156,0.13545454545454547,2.8592729197486038,550,0.101616936156026
VEV_5000,200,ret_50,>=,10.5,-1.7139399806389157,-1.391170431211499,-2.855135632448746,487,0.051092436974789913
VEV_4000,25,ret_20,<=,-5.5,0.5776605944391179,0.41380826737027265,2.850231952531838,1137,0.10759472542146553
HYDROGEL_PACK,25,ret_50,>=,21.5,-1.2723772858517806,-1.277056277056277,-2.832974681169667,462,0.05015873015873016
HYDROGEL_PACK,5,ret_50,>=,17.0,-0.022988505747126436,-0.3993808049535604,-2.8272455849094245,969,0.10499248622474537
HYDROGEL_PACK,5,ret_20,<=,-7.0,0.15376081650765475,0.2707860063607451,2.8271284142634694,2201,0.22378648874061718
VEV_4000,50,nf_Mark 14_W200,>=,7.0,-0.6828094932649134,-1.34375,-2.8246504806068176,192,0.058466058966910414
HYDROGEL_PACK,5,nf_Mark 14_W50,<=,-10.0,-0.054538216560509556,-0.5969230769230769,-2.803382707915436,325,0.05271054210842169
VEV_5200,25,time_premium,>=,54.0,0.5231107850330154,0.42857142857142855,2.7955854390784056,203,0.05224353628023353
VELVETFRUIT_EXTRACT,5,rvol_20,<=,0.8045920836378041,-0.010231316725978648,-0.2978723404255319,-2.7952799605791836,376,0.05004170141784821
VEV_4500,5,ret_10,>=,2.5,-0.09411362080766598,-0.1358195211786372,-2.7946630966084096,2172,0.21860930465232617
VEV_5000,5,ret_50,>=,8.0,-0.039342844790315606,-0.1655933762649494,-2.788594998377676,1087,0.11354149273668392
HYDROGEL_PACK,200,nf_Mark 38_W50,>=,12.0,5.628246753246753,4.6875,2.785325698737644,88,0.023624953857511996
HYDROGEL_PACK,5,ret_50,>=,21.5,-0.21944177093359,-0.5735930735930735,-2.783678885662363,462,0.05012522958757722
VEV_5300,5,time_premium,>=,53.0,-0.15429480381760338,-0.21714285714285714,-2.776468309714529,175,0.10015002500416736
VEV_5000,200,ret_50,>=,8.0,-0.6413748378728924,-0.9277828886844526,-2.7622081721437852,1087,0.11428571428571428
VEV_5100,5,tp_dev,<=,-2.125,0.07136524822695035,0.25132978723404253,2.7578789208152164,376,0.05024219141473192
VEV_4000,5,ret_20,>=,3.5,-0.0969732246798603,-0.14023831347387716,-2.7564508376319425,2182,0.21608006672226857
VEV_5000,5,ret_5,>=,3.0,-0.17617538298996302,-0.1779935275080906,-2.7498032729561053,927,0.09403134378126042
VEV_5300,5,tp_roll,<=,32.6425,0.16666666666666666,0.02630121816168328,2.74904083415475,5418,0.20003340571237682
VEV_5200,25,tp_roll,>=,47.915,0.4880705394190871,0.18197424892703862,2.7466451281554756,1165,0.2000668560922614
VEV_5200,200,nf_Mark 14_W200,>=,8.0,6.177865612648222,1.054806070826307,2.7410681810798105,593,0.028390214436726065
VEV_4500,5,vfe_mid,<=,5223.5,0.22943722943722944,0.12779850746268656,2.736969426073222,2144,0.10228371395232538
VEV_4500,5,ret_10,<=,-6.0,0.5164359861591695,0.34718100890207715,2.736286268356448,337,0.030515257628814407
VEV_5000,5,tp_dev,>=,0.75,-0.13876146788990826,-0.19743276283618583,-2.7335089535739985,818,0.10015032570569568
HYDROGEL_PACK,200,nf_Mark 14_W50,<=,-12.0,5.175742574257426,4.752941176470588,2.7284376897423286,85,0.023188697607302258
VEV_4500,200,ret_50,>=,11.0,-1.449868073878628,-1.3191287878787878,-2.7279778114151876,528,0.05596638655462185
VEV_4000,5,tp_roll,>=,0.11,-0.017085427135678392,-0.29924953095684803,-2.7161029238591707,533,0.05104392851177551
HYDROGEL_PACK,5,nf_Mark 14_W50,>=,9.0,0.053853754940711464,0.4533011272141707,2.714779653285543,621,0.05444422217776889
VELVETFRUIT_EXTRACT,5,nf_Mark 55_W50,<=,-7.0,-0.08483923961511382,-0.12541099107562237,-2.6886639719847087,2129,0.21304260852170434
VELVETFRUIT_EXTRACT,5,nf_Mark 55_W50,>=,11.0,0.11995412844036697,0.19268030139935413,2.686255820211441,929,0.10365406414616257
HYDROGEL_PACK,25,rvol_100,<=,1.853841901508309,0.5520257826887661,1.2377450980392157,2.684778352689994,408,0.05000836820083682
VELVETFRUIT_EXTRACT,25,nf_Mark 55_W200,<=,-15.0,-0.39285714285714285,-0.31122702434177846,-2.674396439304717,2013,0.20727964235670915
VEV_5200,5,ret_50,>=,3.5,-0.0327790973871734,-0.08017644006227297,-2.6715080994909193,1927,0.20494239438971448
VEV_5100,5,time_premium,<=,8.5,-0.0154419595314164,-0.09690493736182756,-2.660965772338481,2714,0.12178696449408234
VELVETFRUIT_EXTRACT,50,nf_Mark 14_W200,<=,-16.0,1.4643022716736207,0.5314516129032258,2.6561480800073753,1240,0.11342615780159605
VEV_4500,5,tp_roll,>=,0.1075,-0.07155172413793104,-0.3294270833333333,-2.639971343476725,384,0.05157841990980458
